职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
研发软件工程师/研发工程师/开发工程师,民营,20-99人,2019-09-20 00:52:19,本科,软件/互联网开发/系统集成,3-5年,上海澳悦智能科技有限公司,15K-20K,上海,五险一金全额公积金周末双休
Android 开发,民营,20-99人,2019-09-20 00:51:36,本科,软件/互联网开发/系统集成,3-5年,西安源捷科技有限公司,6K-11K,西安,五险一金绩效奖金全勤奖员工旅游节日福利
中级java开发工程师,民营,500-999人,2019-09-20 00:52:59,本科,软件/互联网开发/系统集成,3-5年,上海艾融软件股份有限公司,10K-15K,广州-天河区,五险一金定期体检餐补员工旅游
报表开发工程师,民营,100-499人,2019-09-20 00:52:46,大专,软件/互联网开发/系统集成,1-3年,上海天正智能数据服务有限公司,8K-10K,杭州-拱墅区,五险一金年底双薪加班补助餐补带薪年假
大数据工程师,民营,20-99人,2019-09-20 00:52:18,本科,软件/互联网开发/系统集成,3-5年,广州衡昊数据科技有限公司,15K-30K,广州-黄埔区,五险一金股票期权餐补弹性工作定期体检
高级测试开发工程师,股份制企业,10000人以上,2019-09-20 00:50:46,本科,IT质量管理/测试/配置管理,5-10年,阳光财产保险股份有限公司3,18K-36K,北京,五险一金绩效奖金交通补助餐补通讯补助
高级Java开发工程师,民营,20-99人,2019-09-20 14:01:27,本科,软件/互联网开发/系统集成,3-5年,上海旻晓数据科技有限公司,15K-18K,上海,五险一金年底双薪绩效奖金年终分红
苏州-BI开发工程师,合资,500-999人,2019-09-20 00:50:42,本科,软件/互联网开发/系统集成,3-5年,盟拓软件(苏州)有限公司上海分公司,8K-13K,苏州,五险一金绩效奖金餐补节日福利带薪年假
JAVA开发工程师,民营,20-99人,2019-09-20 00:52:48,本科,软件/互联网开发/系统集成,1-3年,成都迈锐思科技有限公司绵阳分公司,5K-10K,绵阳,五险一金绩效奖金定期体检员工旅游节日福利
NET软件开发工程师,其它,20-99人,2019-09-20 00:52:18,大专,软件/互联网开发/系统集成,1-3年,广西顶航信息产业股份有限公司,8K-10K,南宁,年底双薪全勤奖加班补助餐补交通补助
JAVA开发工程师,民营,20-99人,2019-09-20 00:50:01,本科,软件/互联网开发/系统集成,3-5年,湖南汉德史特仪表有限公司,6K-12K,长沙,餐补绩效奖金通讯补助周末双休创业公司
前端开发工程师,其它,不限,2019-09-20 00:50:41,大专,软件/互联网开发/系统集成,1-3年,福州宁沁信息科技有限公司,5K-7K,福州,五险一金绩效奖金周末双休项目奖金
嵌入式开发工程师,民营,100-499人,2019-09-20 00:50:30,本科,硬件开发,3-5年,青岛众瑞智能仪器有限公司,9K-15K,青岛,五险一金全勤奖交通补助餐补通讯补助
数据工程师_南京,民营,500-999人,2019-09-20 00:52:44,本科,软件/互联网开发/系统集成,3-5年,上海得逸信息技术有限公司,13K-16K,南京-建邺区,五险一金弹性工作带薪年假定期体检员工旅游
C语言开发工程师,国企,20-99人,2019-09-20 00:52:02,本科,软件/互联网开发/系统集成,不限,上饶中电海康智慧城市研究院有限公司,5K-10K,上饶,创业公司五险一金带薪年假节日福利年底双薪
c#开发工程师（PC）,民营,20-99人,2019-09-20 00:50:21,大专,软件/互联网开发/系统集成,不限,常州摩通机器人科技有限公司,4K-6K,常州,五险一金加班补助全勤奖
数据库开发工程师,民营,20-99人,2019-09-20 00:52:19,大专,软件/互联网开发/系统集成,1-3年,惠州市飞讯软件服务有限公司,6K-8K,惠州-惠城区,五险一金年底双薪绩效奖金包住
中级数据工程师（ETL）,民营,100-499人,2019-09-20 00:52:22,本科,软件/互联网开发/系统集成,3-5年,广州安正软件股份有限公司,11K-18K,广州-天河区,周末双休五险一金带薪年假节日福利定期体检
.NET开发工程师/JAVA开发工程师,股份制企业,20-99人,2019-09-20 11:01:30,学历不限,软件/互联网开发/系统集成,不限,南京才丰软件技术开发有限公司,6K-8K,南京-雨花台区,创业公司每年多次调薪五险一金节日福利绩效奖金
高级-数据工程师（ETL）,民营,100-499人,2019-09-20 00:52:22,本科,软件/互联网开发/系统集成,不限,广州安正软件股份有限公司,16K-22K,广州-天河区,周末双休五险一金节日福利带薪年假定期体检
.net开发工程师,股份制企业,20-99人,2019-09-20 11:01:30,大专,软件/互联网开发/系统集成,不限,南京才丰软件技术开发有限公司,4.5K-6K,南京-雨花台区,五险一金节日福利绩效奖金带薪年假员工旅游
Java高级开发工程师,民营,100-499人,2019-09-20 00:52:29,大专,软件/互联网开发/系统集成,3-5年,湖南百杏堂名医馆中医管理有限公司,8K-15K,长沙,五险一金带薪年假餐补免费班车节日福利
高级Web前端开发工程师/软件研发工程师（五险+双休）,合资,20-99人,2019-09-20 10:55:13,大专,软件/互联网开发/系统集成,1-3年,哈尔滨茂森软件有限公司,5K-8K,哈尔滨,节日福利全勤奖五险员工旅游带薪年假
php程序员php开发,不限,20人以下,2019-09-20 00:51:48,大专,软件/互联网开发/系统集成,1-3年,深圳禾森洋科技有限公司,5K-8K,深圳,周末双休五险一金节日福利员工旅游全勤奖
初级数据工程师,民营,100-499人,2019-09-20 00:52:22,本科,软件/互联网开发/系统集成,无经验,广州安正软件股份有限公司,6K-9K,广州-天河区,周末双休五险一金节日福利带薪年假餐补
Android开发工程师,不限,不限,2019-09-20 00:51:31,本科,软件/互联网开发/系统集成,3-5年,智联RPO,20K-30K,深圳,
C#软件开发工程师,股份制企业,20-99人,2019-09-20 00:51:09,大专,软件/互联网开发/系统集成,1-3年,郑州双杰科技股份有限公司,4K-8K,郑州-金水区,五险一金加班补助全勤奖带薪年假补充医疗保险
2020届毕业生 软件开发工程师,合资,1000-9999人,2019-09-20 09:45:49,本科,软件/互联网开发/系统集成,无经验,恩梯梯数据(中国)信息技术有限公司,5K-7K,无锡,周末双休五险一金绩效奖金交通补助餐补
.NET高级开发工程师,民营,20-99人,2019-09-20 00:50:25,本科,软件/互联网开发/系统集成,1-3年,杭州高斯信息技术有限公司,10K-15K,杭州,五险一金年底双薪绩效奖金带薪年假定期体检
大数据项目经理,股份制企业,20-99人,2019-09-20 00:51:27,本科,软件/互联网开发/系统集成,5-10年,中企财富控股集团股份有限公司,15K-20K,合肥-包河区,五险一金绩效奖金全勤奖年终分红交通补助
JAVA高级开发工程师,事业单位,100-499人,2019-09-20 12:09:13,本科,软件/互联网开发/系统集成,5-10年,湖南星通电力信息通信有限公司,12K-17K,长沙,五险一金加班补助带薪年假定期体检节日福利
软件开发工程师,事业单位,20-99人,2019-09-20 00:51:38,本科,软件/互联网开发/系统集成,3-5年,北京航空航天大学合肥创新研究院,8K-15K,合肥,
中级java开发工程师,民营,20-99人,2019-09-20 14:22:36,本科,软件/互联网开发/系统集成,3-5年,成都我行我数科技有限公司,8K-15K,成都-高新区,五险一金带薪年假员工旅游节日福利创业公司
ETL开发工程师（杭州上班）,民营,20-99人,2019-09-20 14:26:41,本科,软件/互联网开发/系统集成,1-3年,上海陟明信息技术有限责任公司,10K-15K,上海,五险一金绩效奖金周末双休弹性工作带薪年假
大数据公司技术总监,股份制企业,20-99人,2019-09-20 00:51:27,本科,软件/互联网开发/系统集成,5-10年,中企财富控股集团股份有限公司,20K-30K,合肥-包河区,五险一金绩效奖金全勤奖年终分红交通补助
大数据工程师,民营,20-99人,2019-09-20 13:24:49,本科,软件/互联网开发/系统集成,3-5年,江苏驭道数据科技有限公司,15K-30K,南京-栖霞区,五险一金餐补通讯补助补充医疗保险定期体检
php程序员/工程师/开发/双休+五险,民营,20人以下,2019-09-20 14:03:36,大专,软件/互联网开发/系统集成,1-3年,哈尔滨羲和网络科技开发有限公司,4K-6K,哈尔滨,周末双休五险节日福利弹性工作项目奖金
C++游戏开发工程师-3,民营,20-99人,2019-09-20 00:52:10,本科,软件/互联网开发/系统集成,3-5年,北京悠米互动娱乐科技有限公司,20K-30K,北京,五险一金创业公司带薪年假试用期全额全额公积金
安卓开发工程师andriod,民营,20-99人,2019-09-20 00:50:51,学历不限,软件/互联网开发/系统集成,1-3年,深圳市万仞山网络科技有限责任公司,8K-10K,深圳-宝安区,五险一金餐补绩效奖金弹性工作不加班
前端开发工程师,民营,100-499人,2019-09-20 00:51:52,大专,软件/互联网开发/系统集成,1-3年,辉氏科技有限公司,4K-6K,大连,五险一金加班补助包吃节日福利免费停车
IT技术  软件开发,民营,100-499人,2019-09-20 00:51:59,大专,软件/互联网开发/系统集成,1-3年,苏州马修佩里服饰有限公司,6K-8K,苏州,五险一金年底双薪绩效奖金加班补助全勤奖
高级java开发工程师,民营,100-499人,2019-09-20 13:45:43,本科,软件/互联网开发/系统集成,5-10年,深圳市联影医疗数据服务有限公司,12K-20K,深圳,五险一金绩效奖金年终分红股票期权通讯补助
亚马逊产品开发,民营,20-99人,2019-09-20 13:58:21,大专,互联网产品/运营管理,1-3年,深圳市好划算科技有限公司,8K-15K,深圳,五险一金带薪年假年底双薪补充医疗保险节日福利
开发经理（高级开发工程师）,民营,20-99人,2019-09-20 00:50:32,本科,软件/互联网开发/系统集成,5-10年,中研博硕英才信息咨询(武汉)有限公司,10K-18K,武汉,五险一金绩效奖金餐补员工旅游节日福利
C语言开发工程师,民营,20-99人,2019-09-20 14:01:21,大专,软件/互联网开发/系统集成,不限,南京嵩讯科技开发有限公司,8K-15K,南京-玄武区,五险一金带薪年假节日福利
大数据架构师,国企,1000-9999人,2019-09-20 10:08:11,本科,软件/互联网开发/系统集成,5-10年,上海大唐移动通信设备有限公司,20K-28K,上海-徐汇区,五险一金补充医疗保险定期体检节日福利员工旅游
hq-数据分析师(J10896),民营,1000-9999人,2019-09-20 00:52:04,本科,软件/互联网开发/系统集成,3-5年,广州视源电子科技股份有限公司,15K-25K,广州-黄埔区,五险一金包吃定期体检每年多次调薪股票期权
java开发工程师,股份制企业,100-499人,2019-09-20 00:50:05,本科,软件/互联网开发/系统集成,5-10年,神州数码医疗科技股份有限公司,15K-25K,北京-海淀区,五险一金绩效奖金交通补助餐补通讯补助
游戏服务器开发工程师（Node.js）,外商独资,20-99人,2019-09-20 00:52:12,本科,软件/互联网开发/系统集成,3-5年,北京明途真科技有限公司,20K-30K,北京,包吃带薪年假补充医疗保险定期体检全额公积金
大数据讲师,民营,1000-9999人,2019-09-20 00:50:54,本科,教育/培训,1-3年,重庆德克特信息技术有限公司,10K-14K,重庆-沙坪坝区,绩效奖金节日福利带薪年假弹性工作五险
安卓开发,股份制企业,20-99人,2019-09-20 00:51:13,学历不限,软件/互联网开发/系统集成,1-3年,上海百也特信息科技有限公司,10K-15K,上海,绩效奖金交通补助通讯补助员工旅游高温补贴
苏州-资深java开发工程师（RESTful） (MJ000276),合资,500-999人,2019-09-20 00:50:42,本科,软件/互联网开发/系统集成,5-10年,盟拓软件(苏州)有限公司上海分公司,15K-25K,苏州,五险一金绩效奖金餐补带薪年假节日福利
php程序员开发工程师,不限,20人以下,2019-09-20 00:51:48,学历不限,软件/互联网开发/系统集成,1-3年,深圳禾森洋科技有限公司,6K-8K,深圳-龙岗区,周末双休五险一金节日福利员工旅游全勤奖
java开发,民营,20-99人,2019-09-20 00:50:55,本科,软件/互联网开发/系统集成,3-5年,西安迈实软件技术有限公司,4K-6K,哈尔滨-香坊区,五险加班补助
JAVA高级开发工程师,民营,20人以下,2019-09-20 00:50:36,大专,软件/互联网开发/系统集成,1-3年,西安百想科技有限公司,8K-15K,西安,周末双休五险一金年底双薪绩效奖金加班补助
java开发工程师,国企,100-499人,2019-09-20 00:51:37,本科,软件/互联网开发/系统集成,1-3年,天翼视讯传媒有限公司,8K-15K,上海,五险一金绩效奖金餐补通讯补助带薪年假
数据整理员,民营,20-99人,2019-09-20 00:51:05,大专,互联网产品/运营管理,不限,山西中讯集创信息技术有限公司,4K-6K,太原,五险一金不加班创业公司餐补
资深音视频开发工程师,上市公司,100-499人,2019-09-20 00:52:52,本科,软件/互联网开发/系统集成,5-10年,江苏新视云科技股份有限公司,25K-35K,南京,节日福利年底双薪绩效奖金交通补助餐补
java开发工程师,民营,500-999人,2019-09-20 09:31:08,本科,软件/互联网开发/系统集成,3-5年,上海得逸信息技术有限公司,14K-16K,南京-建邺区,五险一金弹性工作带薪年假定期体检员工旅游
数据库开发工程师,民营,20人以下,2019-09-20 00:51:02,本科,软件/互联网开发/系统集成,3-5年,杭州睿合升科技有限公司,10K-15K,杭州,五险一金交通补助餐补节日福利高温补贴
php开发工程师,不限,100-499人,2019-09-20 00:51:46,大专,软件/互联网开发/系统集成,1-3年,太原其美妇产医院有限公司,8K-12K,太原,绩效奖金餐补创业公司
前端开发工程师,外商独资,20-99人,2019-09-20 00:50:10,本科,软件/互联网开发/系统集成,无经验,特德营销咨询(北京)有限公司,6K-12K,南京,五险一金餐补通讯补助带薪年假补充医疗保险
技术开发工程师,股份制企业,20-99人,2019-09-20 15:00:19,本科,软件/互联网开发/系统集成,不限,兴唐环宇(北京)科技有限公司,4K-6K,太原-小店区,交通补助餐补通讯补助弹性工作节日福利
C++开发工程师,民营,100-499人,2019-09-20 00:51:46,本科,软件/互联网开发/系统集成,5-10年,北京连山科技股份有限公司,15K-30K,北京,周末双休补充医疗保险带薪年假五险一金交通补助
开发工程师（电费金融事业部）,国企,500-999人,2019-09-20 00:51:57,本科,IT管理/项目协调,3-5年,国网电子商务有限公司,15K-20K,北京-丰台区,周末双休包吃弹性工作公司重点项目采暖补贴
PHP/NODEJS/GO开发工程师,民营,20-99人,2019-09-20 00:51:54,本科,软件/互联网开发/系统集成,3-5年,福建买买买信息科技有限公司,10K-18K,福州-仓山区,带薪年假节日福利员工旅游弹性工作五险一金
c++开发工程师,民营,100-499人,2019-09-20 14:11:06,大专,软件/互联网开发/系统集成,1-3年,重庆固高自动化应用技术开发有限公司,7K-12K,重庆,创业公司带薪年假弹性工作节日福利股票期权
数据库开发工程师,其它,不限,2019-09-20 00:51:46,本科,软件/互联网开发/系统集成,3-5年,北京汉克时代科技有限公司上海分公司,15K-20K,上海-浦东新区,五险一金周末双休定期团建节日福利不加班
前端开发工程师,民营,20人以下,2019-09-20 00:51:58,本科,软件/互联网开发/系统集成,不限,谷科智投科技(深圳)有限公司,6K-10K,珠海-横琴新区,五险一金年底双薪绩效奖金带薪年假股票期权
java开发工程师,民营,100-499人,2019-09-20 14:15:29,大专,软件/互联网开发/系统集成,3-5年,深圳合生网络科技有限公司,10K-15K,上海,五险一金绩效奖金带薪年假全勤奖节日福利
前端开发工程师+高薪,民营,20-99人,2019-09-20 00:50:58,本科,软件/互联网开发/系统集成,3-5年,石家庄市溪流澎湃文化传播有限公司,8K-10K,石家庄-裕华区,五险一金年底双薪绩效奖金加班补助全勤奖
java开发工程师,民营,100-499人,2019-09-20 00:50:39,本科,软件/互联网开发/系统集成,3-5年,深圳市德立云物联网科技有限公司,15K-20K,深圳,五险一金餐补全勤奖节日福利
Java开发工程师,不限,20人以下,2019-09-20 00:52:35,本科,软件/互联网开发/系统集成,1-3年,上海动永网络科技有限公司,7K-12K,上海,五险一金绩效奖金交通补助带薪年假员工旅游
高级PHP开发工程师,民营,100-499人,2019-09-20 14:44:14,本科,软件/互联网开发/系统集成,3-5年,全讯汇聚网络科技(北京)有限公司,15K-30K,北京,五险一金年底双薪绩效奖金股票期权全勤奖
亚马逊产品开发,民营,20人以下,2019-09-20 00:50:49,大专,采购/贸易,1-3年,深圳市鸿伦电子商务有限公司,6K-10K,深圳,五险一金绩效奖金全勤奖年底双薪创业公司
android开发工程师,民营,20-99人,2019-09-20 00:52:05,大专,软件/互联网开发/系统集成,5-10年,陕西明太实业发展有限公司,8K-12K,西安,五险一金绩效奖金全勤奖
数据分析,上市公司,10000人以上,2019-09-20 00:50:36,硕士,软件/互联网开发/系统集成,3-5年,圆通速递有限公司,15K-25K,上海-青浦区,五险一金年底双薪绩效奖金包吃包住
高级java开发工程师,民营,20-99人,2019-09-20 00:50:50,本科,软件/互联网开发/系统集成,1-3年,深圳市三棱网络科技有限公司北京分公司,10K-20K,北京,创业公司14薪股票期权五险一金全额公积金
大数据工程师,股份制企业,100-499人,2019-09-20 14:20:33,本科,软件/互联网开发/系统集成,3-5年,深圳市爱听卓乐文化科技有限公司,15K-25K,北京-朝阳区,五险一金绩效奖金带薪年假弹性工作补充医疗保险
高级后端开发工程师（Java）,上市公司,10000人以上,2019-09-20 00:50:34,本科,软件/互联网开发/系统集成,5-10年,圆通速递有限公司,20K-30K,上海-青浦区,五险一金年底双薪绩效奖金包吃包住
软件开发经理,民营,20-99人,2019-09-20 00:51:00,本科,IT管理/项目协调,5-10年,天津市玖美恒泰科技有限公司,15K-20K,天津,绩效奖金五险一金
数据库开发工程师,其它,20-99人,2019-09-20 00:51:44,本科,软件/互联网开发/系统集成,不限,中科驭数(北京)科技有限公司,10K-20K,北京-海淀区,五险一金绩效奖金股票期权交通补助餐补
Java开发工程师,民营,20-99人,2019-09-20 00:50:40,本科,软件/互联网开发/系统集成,3-5年,杭州领势科技有限公司,12K-18K,杭州,节日福利年终分红每年多次调薪带薪年假五险一金
PHP开发工程师,民营,100-499人,2019-09-20 09:11:18,大专,软件/互联网开发/系统集成,1-3年,深圳市环讯通科技有限公司,8K-12K,深圳,周末双休五险一金包住包吃不加班
中级软件研发工程师（android开发方向）,国企,10000人以上,2019-09-20 00:50:56,本科,银行,3-5年,中国邮政储蓄银行股份有限公司,薪资面议,北京,
c# asp.net 后台开发工程师,民营,20-99人,2019-09-20 00:52:09,本科,软件/互联网开发/系统集成,3-5年,北京亿思维科技有限公司,10K-20K,北京-朝阳区,五险一金年底双薪年终分红交通补助餐补
web前端开发,其它,不限,2019-09-20 00:52:25,本科,软件/互联网开发/系统集成,3-5年,北京汉克时代科技有限公司上海分公司,14K-16K,上海,五险一金交通补助周末双休公司重点项目带薪年假
数据库报表开发,民营,20-99人,2019-09-20 00:51:08,本科,软件/互联网开发/系统集成,1-3年,南京蓝宝璐信息科技有限公司,6K-12K,南京,
bi工程师数据分析方向,民营,500-999人,2019-09-20 00:51:29,本科,软件/互联网开发/系统集成,3-5年,博洛尼家居装饰（北京）有限公司,15K-20K,北京,
数据分析师（留学归国人员）,国企,100-499人,2019-09-20 14:22:18,硕士,软件/互联网开发/系统集成,1-3年,北京京才人才开发中心有限公司,6K-10K,北京,五险一金国企
高级PHP开发工程师,民营,100-499人,2019-09-20 14:44:14,本科,软件/互联网开发/系统集成,3-5年,全讯汇聚网络科技(北京)有限公司,15K-30K,北京,五险一金年底双薪绩效奖金股票期权全勤奖
亚马逊产品开发,民营,20人以下,2019-09-20 00:50:49,大专,采购/贸易,1-3年,深圳市鸿伦电子商务有限公司,6K-10K,深圳,五险一金绩效奖金全勤奖年底双薪创业公司
android开发工程师,民营,20-99人,2019-09-20 00:52:05,大专,软件/互联网开发/系统集成,5-10年,陕西明太实业发展有限公司,8K-12K,西安,五险一金绩效奖金全勤奖
数据分析,上市公司,10000人以上,2019-09-20 00:50:36,硕士,软件/互联网开发/系统集成,3-5年,圆通速递有限公司,15K-25K,上海-青浦区,五险一金年底双薪绩效奖金包吃包住
高级java开发工程师,民营,20-99人,2019-09-20 00:50:50,本科,软件/互联网开发/系统集成,1-3年,深圳市三棱网络科技有限公司北京分公司,10K-20K,北京,创业公司14薪股票期权五险一金全额公积金
大数据工程师,股份制企业,100-499人,2019-09-20 14:20:33,本科,软件/互联网开发/系统集成,3-5年,深圳市爱听卓乐文化科技有限公司,15K-25K,北京-朝阳区,五险一金绩效奖金带薪年假弹性工作补充医疗保险
高级后端开发工程师（Java）,上市公司,10000人以上,2019-09-20 00:50:34,本科,软件/互联网开发/系统集成,5-10年,圆通速递有限公司,20K-30K,上海-青浦区,五险一金年底双薪绩效奖金包吃包住
软件开发经理,民营,20-99人,2019-09-20 00:51:00,本科,IT管理/项目协调,5-10年,天津市玖美恒泰科技有限公司,15K-20K,天津,绩效奖金五险一金
中级软件研发工程师（android开发方向）,国企,10000人以上,2019-09-20 00:50:56,本科,银行,3-5年,中国邮政储蓄银行股份有限公司,薪资面议,北京,
数据库开发工程师,其它,20-99人,2019-09-20 00:51:44,本科,软件/互联网开发/系统集成,不限,中科驭数(北京)科技有限公司,10K-20K,北京-海淀区,五险一金绩效奖金股票期权交通补助餐补
Java开发工程师,民营,20-99人,2019-09-20 00:50:40,本科,软件/互联网开发/系统集成,3-5年,杭州领势科技有限公司,12K-18K,杭州,节日福利年终分红每年多次调薪带薪年假五险一金
PHP开发工程师,民营,100-499人,2019-09-20 09:11:18,大专,软件/互联网开发/系统集成,1-3年,深圳市环讯通科技有限公司,8K-12K,深圳,周末双休五险一金包住包吃不加班
c# asp.net 后台开发工程师,民营,20-99人,2019-09-20 00:52:09,本科,软件/互联网开发/系统集成,3-5年,北京亿思维科技有限公司,10K-20K,北京-朝阳区,五险一金年底双薪年终分红交通补助餐补
web前端开发,其它,不限,2019-09-20 00:52:25,本科,软件/互联网开发/系统集成,3-5年,北京汉克时代科技有限公司上海分公司,14K-16K,上海,五险一金交通补助周末双休公司重点项目带薪年假
数据库报表开发,民营,20-99人,2019-09-20 00:51:08,本科,软件/互联网开发/系统集成,1-3年,南京蓝宝璐信息科技有限公司,6K-12K,南京,
bi工程师数据分析方向,民营,500-999人,2019-09-20 00:51:29,本科,软件/互联网开发/系统集成,3-5年,博洛尼家居装饰（北京）有限公司,15K-20K,北京,
数据分析师（留学归国人员）,国企,100-499人,2019-09-20 14:22:18,硕士,软件/互联网开发/系统集成,1-3年,北京京才人才开发中心有限公司,6K-10K,北京,五险一金国企
Web前端开发工程师,民营,20-99人,2019-09-20 00:51:17,本科,软件/互联网开发/系统集成,1-3年,沈阳吉大软件有限公司,3K-5K,沈阳,五险一金周末双休项目奖金免费午餐全勤奖
Java开发工程师,民营,20-99人,2019-09-20 14:02:22,大专,软件/互联网开发/系统集成,3-5年,北京弘毅知行科技有限公司,10K-15K,北京,五险一金年底双薪绩效奖金加班补助全勤奖
Java开发工程师,上市公司,10000人以上,2019-09-20 00:50:40,大专,软件/互联网开发/系统集成,3-5年,圆通速递有限公司,15K-25K,上海,节日福利五险一金绩效奖金包吃包住
技术开发实习生,合资,1000-9999人,2019-09-20 14:15:09,本科,软件/互联网开发/系统集成,无经验,大连华信计算机新技术培训中心,2K-4K,上海-黄浦区,五险一金采暖补贴带薪年假节日福利免费班车
java后台开发,合资,20-99人,2019-09-20 12:32:02,大专,软件/互联网开发/系统集成,3-5年,深圳市菲凡数据科技有限公司,10K-15K,深圳,五险一金年底双薪餐补全勤奖节日福利
Java开发,上市公司,1000-9999人,2019-09-20 14:12:13,大专,软件/互联网开发/系统集成,1-3年,科大国创软件股份有限公司江苏分公司,8K-12K,南京-江宁区,五险一金节日福利定期体检带薪年假周末双休
Java前端开发工程师,民营,20人以下,2019-09-20 00:50:45,本科,软件/互联网开发/系统集成,3-5年,武汉观铭鑫科技有限公司,8K-10K,武汉,五险一金绩效奖金交通补助弹性工作周末双休
数据分析师（经营管理）,民营,1000-9999人,2019-09-20 00:51:29,本科,咨询/顾问/调研/数据分析,1-3年,深圳前海达飞金融服务有限公司,8K-15K,深圳,五险一金年底双薪绩效奖金带薪年假弹性工作
java高级开发工程师,股份制企业,500-999人,2019-09-20 14:27:09,本科,软件/互联网开发/系统集成,5-10年,深圳市锐明技术股份有限公司,20K-25K,成都-天府新区,五险一金带薪年假员工旅游绩效奖金年终分红
Java前端开发工程师/开发助理,国企,100-499人,2019-09-20 14:07:16,大专,软件/互联网开发/系统集成,1-3年,知才(上海)信息技术有限公司,10K-15K,上海,五险一金绩效奖金年底双薪加班补助带薪年假
亚马逊产品开发/外贸精品开发,民营,20-99人,2019-09-20 00:50:45,大专,采购/贸易,1-3年,深圳吉星世纪科技有限公司,15K-20K,深圳,全勤奖绩效奖金五险一金包住员工旅游
web前端开发,民营,20-99人,2019-09-20 14:18:29,本科,软件/互联网开发/系统集成,1-3年,北京中京圣迈技术开发有限公司,10K-15K,北京-西城区,餐补定期体检弹性工作创业公司五险一金
.NET开发工程师,民营,100-499人,2019-09-20 14:16:23,本科,软件/互联网开发/系统集成,3-5年,西安桃子软件科技有限公司,8K-12K,西安,带薪年假员工旅游节日福利周末双休
数据分析工程师,国企,20-99人,2019-09-20 00:52:32,本科,硬件开发,1-3年,深圳市远东华强导航定位有限公司石家庄分公司,6K-8K,石家庄,五险一金绩效奖金交通补助餐补通讯补助
数据挖掘实习生,股份制企业,100-499人,2019-09-20 00:50:05,硕士,实习生/培训生/储备干部,无经验,神州数码医疗科技股份有限公司,2K-4K,北京,创业公司五险一金餐补带薪年假补充医疗保险
数据分析师,股份制企业,500-999人,2019-09-20 13:20:49,学历不限,软件/互联网开发/系统集成,不限,北京雍贵联合投资有限公司,10K-15K,北京,五险一金年底双薪全勤奖带薪年假弹性工作
数据分析师（文娱营销）,股份制企业,100-499人,2019-09-20 14:38:02,本科,证券/期货/投资管理/服务,1-3年,北京艺恩世纪数据科技股份有限公司,15K-25K,北京,加班补助带薪年假弹性工作补充医疗保险定期体检
·net开发工程师,民营,20-99人,2019-09-20 11:43:02,大专,IT质量管理/测试/配置管理,5-10年,黑龙江新展信科技开发有限公司,8K-15K,哈尔滨,五险一金周末双休绩效奖金不加班节日福利
中高级数据仓库模型设计师,股份制企业,100-499人,2019-09-20 14:26:12,本科,软件/互联网开发/系统集成,5-10年,北京旗云恒基科技有限公司,18K-25K,北京,五险一金年底双薪绩效奖金带薪年假
前端开发工程师,民营,20-99人,2019-09-20 14:02:02,本科,软件/互联网开发/系统集成,1-3年,杭州鼎佩信息技术有限公司,6K-8K,杭州-滨江区,五险一金绩效奖金员工旅游节日福利
高级前端开发工程师,国企,100-499人,2019-09-20 13:59:51,本科,软件/互联网开发/系统集成,3-5年,中电数据服务有限公司,15K-20K,北京,五险一金绩效奖金交通补助餐补通讯补助
数据库开发工程师,其它,20-99人,2019-09-20 00:52:10,本科,软件/互联网开发/系统集成,1-3年,山东儒商信息科技有限公司,4K-8K,济南-高新区,五险一金绩效奖金带薪年假员工旅游节日福利
软件开发工程师（.Net或JAVA）,股份制企业,20-99人,2019-09-20 14:04:38,本科,软件/互联网开发/系统集成,1-3年,河北纪实大数据服务有限公司,5K-8K,石家庄-东开发区,五险一金年终奖带薪年假员工旅游节日福利
Unity程序开发工程师（中级）洛阳,民营,20人以下,2019-09-20 00:50:09,学历不限,软件/互联网开发/系统集成,1-3年,洛阳星航游戏科技有限公司,7K-10K,郑州,五险一金年底双薪绩效奖金带薪年假定期体检
政府业务数据分析,上市公司,1000-9999人,2019-09-20 00:50:48,本科,销售行政/商务,1-3年,瑞庭网络技术(上海)有限公司北京分公司,10K-15K,北京-朝阳区,五险一金带薪年假定期体检采暖补贴弹性工作
php技术支付接口开发对接,民营,不限,2019-09-20 00:52:24,学历不限,软件/互联网开发/系统集成,1-3年,山东晨阳网络科技有限公司,8K-16K,济南,五险一金年底双薪绩效奖金年终分红加班补助
java开发工程师,民营,100-499人,2019-09-20 00:52:11,大专,软件/互联网开发/系统集成,1-3年,深圳市仁和兴业投资有限公司,5K-6K,深圳-龙岗区,五险一金绩效奖金全勤奖带薪年假节日福利
JAVA开发工程师,民营,20-99人,2019-09-20 00:51:38,学历不限,软件/互联网开发/系统集成,不限,济南旭腾信息科技有限公司,6K-8K,济南-高新区,五险一金绩效奖金餐补员工旅游节日福利
高级.net开发工程师,民营,500-999人,2019-09-20 00:52:07,大专,软件/互联网开发/系统集成,5-10年,深圳极联信息技术股份有限公司,10K-18K,成都-双流区,五险一金全勤奖交通补助通讯补助弹性工作
前端开发工程师（外派浙大中控集团）,民营,20-99人,2019-09-20 14:14:17,本科,软件/互联网开发/系统集成,1-3年,杭州鼎佩信息技术有限公司,6K-8K,杭州-滨江区,五险一金绩效奖金节日福利员工旅游
