ok,msg,created_at,ids,mid,can_edit,raw_text,source,user_description,user_follow_count,user_gender,user_id,user_mbrank,user_mbtype,user_profile_url,user_profile_image_url,user_screen_name,user_statuses_count,user_urank,user_verified,user_veridied_reason,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380611713995827,4380611713995827,False,//@财神姐:恭喜，转发本条关注我，揪一人送520块，祝林志玲结婚快乐[心][心]72小时就开@微博抽奖平台,华为手机 畅享玩不停,乐观开朗的小男孩,93,m,5750765324,0,0,https://m.weibo.cn/u/5750765324?uid=5750765324,https://tvax2.sinaimg.cn/crop.0.0.664.664.180/006hbCLqly8fy0qohus4gj30ig0igq3x.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380611467218392,4380611467218392,False,大家高兴才是真的高兴[害羞],微博 weibo.com,,104,m,5092097828,0,0,https://m.weibo.cn/u/5092097828?uid=5092097828,https://tvax2.sinaimg.cn/crop.0.0.199.199.180/005yBVg8ly1fy5biuqmk4j305k05kglf.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380611333030978,4380611333030978,False,太意外了，恭喜吧，同龄人[可爱],Samsung Galaxy S8+,,19,f,1078690863,0,0,https://m.weibo.cn/u/1078690863?uid=1078690863,https://tva1.sinaimg.cn/crop.0.0.180.180.180/404b842fjw1e8qgp5bmzyj2050050aa8.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380611105743630,4380611105743630,False,//@echo小茵茵:卡得我以为我手机坏了！新浪服务器顶住！,前后2000万 OPPO R11s,,7,f,6285286732,0,0,https://m.weibo.cn/u/6285286732?uid=6285286732,https://tvax4.sinaimg.cn/crop.0.0.996.996.180/006Rmqcsly8fsu8925vu7j30ro0rogmp.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380610581646466,4380610581646466,False,祝福[鼓掌][鼓掌][鼓掌]//@片寄凉太RyotaKatayose:とても尊敬する先輩のAKIRAさんのご結婚に僕も幸せです🙏✨✨おめでとうございます🎈   //@EXILE-AKIRA:我会让妳幸福一辈子,OPPO R9,唯爱GENERATIONS✨✨✨！！主担Ryota ！🐶🐶負けてもやっは 戰わないと 勝ちもないということじやはいでますか！✨✨💦💦,55,f,3311943944,0,0,https://m.weibo.cn/u/3311943944?uid=3311943944,https://tvax4.sinaimg.cn/crop.0.0.996.996.180/c5684108ly8g135zkmj8jj20ro0romz0.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380610497820828,4380610497820828,False,//@财神姐:转这条！有好运[给你小心心]//@财神姐:恭喜，转发本条关注我，揪一人送520块，祝林志玲结婚快乐[心][心]@微博抽奖平台,前后2000万 OPPO R11,不介绍,107,f,6003741308,0,0,https://m.weibo.cn/u/6003741308?uid=6003741308,https://tvax3.sinaimg.cn/crop.0.0.996.996.180/006yj5nely8fyv19ro6qqj30ro0rojsd.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380610204015998,4380610204015998,False,转发微博,小米8周年旗舰手机,悦来,2002,m,1649222367,0,0,https://m.weibo.cn/u/1649222367?uid=1649222367,https://tva1.sinaimg.cn/crop.0.0.996.996.180/624d22dfjw8f339vawn3qj20ro0roju3.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380609969040934,4380609969040934,False,转发微博,iPhone客户端,等待。,138,m,5692282311,1,2,https://m.weibo.cn/u/5692282311?uid=5692282311,https://tvax1.sinaimg.cn/crop.0.0.1242.1242.180/006deeF1ly8fwk4grxhfaj30yi0yiwj6.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380609704699349,4380609704699349,False,好白菜让猪拱可以松松土，鲜花插牛粪上多少有点营养，癞蛤蟆想吃天鹅肉又怎样？天鹅说不定相信金蟾招财，所以啊，我们不理解的结合自有它耐人寻味的地方，少的是天作之合，多的是偏要勉强,iPhone客户端,maleah部落格,167,f,2718042783,0,0,https://m.weibo.cn/u/2718042783?uid=2718042783,https://tva2.sinaimg.cn/crop.0.0.180.180.180/a2020a9fjw1e8qgp5bmzyj2050050aa8.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380609495016532,4380609495016532,False,转发微博,HUAWEI Mate 20 Pro,乘着风寻太阳,673,f,1874360865,0,0,https://m.weibo.cn/u/1874360865?uid=1874360865,https://tva2.sinaimg.cn/crop.0.0.996.996.180/6fb87a21jw8f8mdujl727j20ro0rowhp.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380609394633576,4380609394633576,False,嗯呢 祝福～//@财神姐:恭喜，转发本条关注我，揪一人送520块，祝林志玲结婚快乐[心][心]72小时就开@微博抽奖平台,iPhone客户端,~~~,63,f,6034491312,0,0,https://m.weibo.cn/u/6034491312?uid=6034491312,https://tvax1.sinaimg.cn/crop.0.0.996.996.180/006Ao6R2ly8fztpexadjzj30ro0roacm.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380609155514799,4380609155514799,False,@坦坦荡荡200009：我不知道为什么有这么多中国人还发什么祝福！请记住你们是中国人！我也是她的粉丝，但是现在我连她的名字都不想打出来，我怕侮辱了中国！从此不再关注她，忘了祖宗的人根本不值得尊重！只要你还是中国人！那就跟着一起呼吁：这个背信弃义的女人滚出娱乐圈，滚出中国！,iPhone客户端,,1,m,6865517786,0,0,https://m.weibo.cn/u/6865517786?uid=6865517786,https://tvax2.sinaimg.cn/crop.0.0.132.132.180/007uD0NQly4fxlm1s6uuhj303o03o0sj.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380608879055389,4380608879055389,False,宝贝也要幸福开心哦//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。❤️,iPhone客户端,,46,m,6719568832,0,0,https://m.weibo.cn/u/6719568832?uid=6719568832,https://tvax3.sinaimg.cn/crop.0.0.750.750.180/007kKCOsly8fvj99tp4qdj30ku0kuab2.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380608291573714,4380608291573714,False,迟来的祝福：恭喜女神收获爱情[给你小心心]  其实只要能遇到爱情，多久都不算晚。#林志玲结婚#,HUAWEI nova 2,爱玛宫婚礼公园，临近上海北郊四大名镇之一的罗店古镇，又与全国特色小镇罗泾镇相接。在车水马龙、繁华喧嚣的城市里，爱玛宫是甜蜜的世外桃源。拥有精致的欧洲宫殿、芬芳馥郁的绝美花园、绿意盎然的草坪、六栋风格各异的别墅、百名专业人士组成的服务团队，全方位的囊括了高端婚宴、餐饮、住宿与休闲！,93,f,6588614680,0,0,https://m.weibo.cn/u/6588614680?uid=6588614680,https://tvax3.sinaimg.cn/crop.256.35.711.711.180/007bT9EIly8fswl89hasuj30zk0nptrw.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380608131911901,4380608131911901,False,//@段子菌: 哇塞⊙∀⊙！祝福女神找到真爱，转发给粉丝送一个520块恋爱基金，15号开奖，只要相信，真爱永远不会缺席[心]@微博抽奖平台,微博 weibo.com,股票投资者━股票市场如战场,907,m,1741170105,1,2,https://m.weibo.cn/u/1741170105?uid=1741170105,https://tva2.sinaimg.cn/crop.0.0.180.180.180/67c825b9jw1e8qgp5bmzyj2050050aa8.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380607809766057,4380607809766057,False,高智商 高情商的志玲姐姐 真替你开心[可爱],三星 Galaxy Note9,自立自强,8,f,1075395115,0,0,https://m.weibo.cn/u/1075395115?uid=1075395115,https://tvax3.sinaimg.cn/crop.0.0.1328.1328.180/40193a2bly8fdulnz6i5qj210w10wta9.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380607792291430,4380607792291430,False,//@海伦凯勒眼镜:#林志玲结婚##爱与勇气#，真我追寻，千变的世界，成为内心光芒的所在。用深情的祝福送给志玲姐姐，转发并点赞此微博，点赞数达500个即抽出5个粉丝送出志玲姐姐亲手设计的海伦凯勒光芒系列太阳镜一副，达1000个赞再抽出20个粉丝赠送光芒系列太阳镜，达2000个赞再加送100个粉丝光芒系列,小米6X 拍人更美,视传专业大学生。,183,m,5516201255,2,2,https://m.weibo.cn/u/5516201255?uid=5516201255,https://tvax2.sinaimg.cn/crop.0.0.1002.1002.180/0061jpVZly8fz2uzhlb27j30ru0ru76i.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380607583063363,4380607583063363,False,//@财神姐:恭喜，转发本条关注我，揪一人送520块，祝林志玲结婚快乐[心][心]72小时就开@微博抽奖平台,Android,要开心,63,f,6343409431,0,0,https://m.weibo.cn/u/6343409431?uid=6343409431,https://tvax3.sinaimg.cn/crop.0.0.664.664.180/006Viizlly8g43hmqyag2j30ig0ig404.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380607339840311,4380607339840311,False,转发微博,iPhone客户端,,1,f,6424654843,0,0,https://m.weibo.cn/u/6424654843?uid=6424654843,https://tvax3.sinaimg.cn/crop.0.0.300.300.180/0070Ncddly8fmdc1mvw8xj308c08c0sq.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380607318133296,4380607318133296,False,一时不知道该羡慕谁！不过恭喜姐姐了！,Weibo.intl,慢热羞涩[x]•攻壳/EVA/POI/NCIS/全职/阿杰•不定期喜欢点什么•小众向冷CP爱好者•恐怖片重度无能•爱猫爱虎鲸•MADAO阿井井,132,m,1279261037,0,0,https://m.weibo.cn/u/1279261037?uid=1279261037,https://tvax4.sinaimg.cn/crop.0.0.667.667.180/4c3ff96dly8furvw4cju5j20ij0ij75q.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380607171509237,4380607171509237,False,转发微博,iPhone客户端,,4,m,6431301929,0,0,https://m.weibo.cn/u/6431301929?uid=6431301929,https://tvax3.sinaimg.cn/crop.0.32.236.236.180/0071f5qhly8fmdox1a5xej306k08cq2v.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380607129768528,4380607129768528,False,转发微博,小米MIX 3 滑盖全面屏,味道,423,m,1801233107,0,0,https://m.weibo.cn/u/1801233107?uid=1801233107,https://tva4.sinaimg.cn/crop.252.0.228.228.180/6b5ca2d3tw1e9pbapicyuj20dv06fwfg.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380607100335440,4380607100335440,False,中国男儿多努力！,iPhone客户端,,56,m,1919528273,0,0,https://m.weibo.cn/u/1919528273?uid=1919528273,https://tva2.sinaimg.cn/crop.0.0.180.180.180/7269ad51jw1e8qgp5bmzyj2050050aa8.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380607079011984,4380607079011984,False,转发微博,iPhone客户端,,77,f,6539783126,0,0,https://m.weibo.cn/u/6539783126?uid=6539783126,https://tvax2.sinaimg.cn/crop.0.0.664.664.180/0078Agl0ly8fu4siqmhwbj30ig0iggmk.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380607067147797,4380607067147797,False,转发微博,iPhone客户端,,3,f,6507887703,1,2,https://m.weibo.cn/u/6507887703?uid=6507887703,https://tvax1.sinaimg.cn/crop.0.0.300.300.180/0076qqSHly8fpdyogsiudj308c08cjrc.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380607024909435,4380607024909435,False,//@段子菌 :哇塞⊙∀⊙！祝福女神找到真爱，转发给粉丝送一个520块恋爱基金，15号开奖，只要相信，真爱永远不会缺席[心]@微博抽奖平台,Weibo.intl,各种控,121,m,5288636772,1,2,https://m.weibo.cn/u/5288636772?uid=5288636772,https://tvax3.sinaimg.cn/crop.0.0.888.888.180/005LUA16ly8g00uhh1nx8j30oo0oojto.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380606949487192,4380606949487192,False,唉,vivo AI智慧拍照X21,此为追星号✌️当个小散粉挺好的,131,f,6436127936,1,2,https://m.weibo.cn/u/6436127936?uid=6436127936,https://tvax4.sinaimg.cn/crop.0.0.996.996.180/0071zkT6ly8g3yiqahiz1j30ro0rodin.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380606492020103,4380606492020103,False,//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。❤️,够快才畅快vivoX6Plus,用漫不经心的态度 过随遇而安的生活 🐱🐳,59,f,6547181401,0,0,https://m.weibo.cn/u/6547181401?uid=6547181401,https://tvax1.sinaimg.cn/crop.0.0.996.996.180/00795iY1ly8fr7cw29ydfj30ro0rogn1.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380606223488539,4380606223488539,False,宅男女神与猥琐大叔 美女与野兽 喜欢志玲姐姐并不是因为颜值，而且因为心灵。从我的长相应该能看出我不是一个看重颜值的人[喵喵]志玲姐姐幸福,OnePlus 6T,那个满脸阳光笑容的大男孩，还在,87,m,5118672658,0,0,https://m.weibo.cn/u/5118672658?uid=5118672658,https://tvax1.sinaimg.cn/crop.0.0.1006.1006.180/005ApqAqly8g4a19oq6f3j30ry0rytb3.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380606068205716,4380606068205716,False,转发微博,iPhone XS Max,何以缘起，何以缘灭,210,m,2581932810,6,12,https://m.weibo.cn/u/2581932810?uid=2581932810,https://tvax3.sinaimg.cn/crop.0.0.512.512.180/99e52b0aly8fzf6buyrx0j20e80e8dgg.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380605762100212,4380605762100212,False,转发微博,iPhone客户端,我被现实打败很多次，但是我硬挺着没倒下,110,m,2423360634,0,0,https://m.weibo.cn/u/2423360634?uid=2423360634,https://tvax4.sinaimg.cn/crop.0.0.996.996.180/90718c7aly8g0qwkgx8o5j20ro0rodgy.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380605409738157,4380605409738157,False,转发微博,前后2000万 OPPO R11s,,54,m,3176223437,0,0,https://m.weibo.cn/u/3176223437?uid=3176223437,https://tva4.sinaimg.cn/crop.0.0.664.664.180/bd5152cdjw8eymunqwmbij20ig0ig3za.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380605226147951,4380605226147951,False,转发微博,HUAWEI Mate 10 Pro,,96,f,3311627454,0,0,https://m.weibo.cn/u/3311627454?uid=3311627454,https://tva1.sinaimg.cn/crop.0.178.460.460.180/c5636cbejw8eccvi047w7j20cs0mojsd.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380604969871459,4380604969871459,False,多希望明天醒来说都不是真的，言承旭不敢爱自卑的在等着自己长大，姐姐你是不是嫁错人了啊,iPhone客户端,专注个人色彩测试，色彩搭配，美好形象从一抹色彩开始,172,f,5588389022,2,2,https://m.weibo.cn/u/5588389022?uid=5588389022,https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0066cjgOly8g1czcc8js2j30u00u0jtw.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380604739114995,4380604739114995,False,//@松下卫浴:恭喜松下首席体验官志玲姐姐！！[男孩儿][女孩儿]新家的全套卫浴我承包了！！顺便抽个奖，转评本条微博，抽一台松下即热全功能款智能马桶盖5210！！不为啥，卫浴君高兴！！[好爱哦][好爱哦][好爱哦]#林志玲[超话]#,iPhone客户端,,55,f,1302504190,0,0,https://m.weibo.cn/u/1302504190?uid=1302504190,https://tvax3.sinaimg.cn/crop.0.0.512.512.180/4da2a2fely8fs3tsqhafdj20e80e8t9h.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380604533857378,4380604533857378,False,[心]祝姐姐幸福一生[心],iPhone客户端,容易紧张,23,f,6900652705,0,0,https://m.weibo.cn/u/6900652705?uid=6900652705,https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/007x0r05ly8g0ql462liej30u00u0gng.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380604243814261,4380604243814261,False,//@段子菌:哇塞⊙∀⊙！祝福女神找到真爱，转发给粉丝送一个520块恋爱基金，15号开奖，只要相信，真爱永远不会缺席[心]@微博抽奖平台,荣耀手机 勇敢做自己,帅哥 腹肌胸肌控 美腿帅脚 白袜内裤控 轻度M倾向,568,m,2722900361,3,11,https://m.weibo.cn/u/2722900361?uid=2722900361,https://tvax3.sinaimg.cn/crop.0.0.512.512.180/a24c2989ly8fz7fxh72pxj20e80e80t6.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380604101873100,4380604101873100,False,转发微博,华为手机 畅享玩不停,一枚土豪腐女~,501,f,5912346900,0,0,https://m.weibo.cn/u/5912346900?uid=5912346900,https://tvax1.sinaimg.cn/crop.0.0.664.664.180/006s7BvSly8frmt6nk7vuj30ig0igmxp.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380603572743373,4380603572743373,False,转发微博,iPhone客户端,,172,f,2449017195,0,0,https://m.weibo.cn/u/2449017195?uid=2449017195,https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/91f9096bly8fztji6u6kkj20u00u00vb.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380603401090297,4380603401090297,False,转发微博,iPhone客户端,😒,349,f,2727561804,1,2,https://m.weibo.cn/u/2727561804?uid=2727561804,https://tvax1.sinaimg.cn/crop.0.0.511.511.180/a2934a4cly8femem5xn16j20e70e8t91.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380603241738085,4380603241738085,False,[泪][泪][泪][泪],iPhone客户端,,26,m,6097892741,1,2,https://m.weibo.cn/u/6097892741?uid=6097892741,https://tvax1.sinaimg.cn/crop.0.25.1242.1242.180/006EG8sJly8fraqqrisq1j30yi0zxwh2.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380603099571962,4380603099571962,False,至少我现在没有勇气[失望],微博 weibo.com,,63,m,6058306538,0,0,https://m.weibo.cn/u/6058306538?uid=6058306538,https://tvax1.sinaimg.cn/crop.0.0.199.199.180/006C02hAgy1fmyponlrg4j305k05kjr7.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380602855443091,4380602855443091,False,！！！//@财神姐:恭喜，转发本条关注我，揪一人送520块，祝林志玲结婚快乐[心][心]72小时就开@微博抽奖平台,iPhone客户端,努力过上自己想要的生活！！！！,84,m,7004477120,0,0,https://m.weibo.cn/u/7004477120?uid=7004477120,https://tvax2.sinaimg.cn/crop.0.0.684.684.180/007E24tqly8g2rx0osbf6j30j00j0ju9.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380602667088280,4380602667088280,False,//@季思晨啊:我“初恋志玲姐姐”温柔贤惠，美丽大方，贤良淑德，秀外慧中，如若他日回到娘家，眼中有泪，心中有火，身上有伤，必将新郎放入油锅炸至两面金黄外焦里嫩！[泪][泪]一定要幸福哦,HUAWEI nova 2s,一条多变的鱼,12,f,6741942549,0,0,https://m.weibo.cn/u/6741942549?uid=6741942549,https://tvax3.sinaimg.cn/crop.0.0.664.664.180/007mgveRly8g3i6d9zy5sj30ig0igab2.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380602247942082,4380602247942082,False,转发微博,iPhone 6s Plus,加油！成功在向你招手,5611,m,6395565273,1,11,https://m.weibo.cn/u/6395565273?uid=6395565273,https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006YP8GBly8g3g5nt7b5wj30u00u0766.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380602113349402,4380602113349402,False,巴巴爸爸不不不不不不巴巴爸爸巴巴爸爸//@财神姐:恭喜，转发本条关注我，揪一人送520块，祝林志玲结婚快乐[心][心]72小时就开@微博抽奖平台,帅帅的Android,薇薇是个没有感情的转发抽奖机器(ᴗ͈ˬᴗ͈),20,m,7139877622,1,11,https://m.weibo.cn/u/7139877622?uid=7139877622,https://tvax1.sinaimg.cn/crop.0.0.664.664.180/007Ncckuly8g33j9abywmj30ig0ig758.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380602024893370,4380602024893370,False,好运来,HUAWEI G9 青春版,,454,m,5262203146,0,0,https://m.weibo.cn/u/5262203146?uid=5262203146,https://tva2.sinaimg.cn/crop.0.1.164.164.180/005K7Fqigw1ejj50i1cgsj304l064jrq.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380601777782777,4380601777782777,False,"女神要幸福哦，虽然不喜欢日本人,但是还是祝福你[心][心][心][心][心]",iPhone 6s Plus,加油！成功在向你招手,5611,m,6395565273,1,11,https://m.weibo.cn/u/6395565273?uid=6395565273,https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006YP8GBly8g3g5nt7b5wj30u00u0766.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380601514133152,4380601514133152,False,我的女神出嫁了,iPhone 6s Plus,加油！成功在向你招手,5611,m,6395565273,1,11,https://m.weibo.cn/u/6395565273?uid=6395565273,https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006YP8GBly8g3g5nt7b5wj30u00u0766.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
